,user_id,items
15753,15753,"[712, 89, 61, 42, 88, 23, 383, 437, 426, 57, 169, 398, 411, 55, 713, 14, 41, 84]"
15754,15754,"[57, 61, 14, 42, 403, 441, 11, 398, 41, 84, 100, 17, 393, 21, 430, 22, 103, 23]"
15755,15755,"[14, 61, 398, 17, 57, 23, 22, 16, 383, 402, 382, 409, 20, 88, 420, 84, 19, 9]"
15756,15756,"[57, 398, 61, 84, 23, 14, 430, 388, 54, 22, 382, 198, 400, 92, 384, 420, 397, 402]"
15757,15757,"[57, 430, 84, 22, 23, 398, 409, 61, 55, 14, 432, 25, 92, 383, 17, 420, 382, 384]"
15758,15758,"[61, 57, 14, 84, 0, 398, 425, 382, 420, 9, 169, 383, 89, 23, 395, 22, 442, 41]"
15759,15759,"[57, 61, 398, 23, 84, 14, 395, 17, 29, 22, 409, 402, 383, 9, 437, 425, 86, 382]"
15760,15760,"[57, 61, 9, 398, 409, 411, 23, 84, 14, 41, 22, 430, 395, 425, 42, 17, 169, 402]"
15761,15761,"[57, 61, 55, 425, 383, 23, 382, 430, 88, 437, 22, 14, 5, 398, 420, 54, 402, 17]"
15762,15762,"[57, 88, 61, 42, 14, 383, 41, 17, 398, 55, 92, 19, 382, 409, 411, 402, 84, 169]"
15763,15763,"[61, 57, 14, 409, 384, 84, 395, 102, 100, 430, 22, 398, 17, 23, 798, 16, 21, 9]"
15764,15764,"[425, 55, 57, 14, 54, 398, 169, 383, 61, 22, 400, 382, 88, 5, 412, 92, 804, 420]"
15765,15765,"[55, 57, 14, 23, 19, 398, 17, 15, 396, 22, 5, 388, 425, 383, 61, 395, 31, 9]"
15766,15766,"[87, 712, 82, 55, 84, 89, 14, 15, 61, 22, 57, 0, 23, 425, 798, 713, 5, 21]"
15767,15767,"[57, 61, 398, 14, 425, 420, 432, 382, 21, 383, 419, 22, 84, 23, 443, 17, 62, 92]"
15768,15768,"[61, 398, 16, 57, 17, 14, 409, 22, 382, 420, 84, 434, 425, 21, 5, 23, 41, 412]"
15769,15769,"[82, 473, 0, 89, 712, 85, 425, 5, 55, 15, 21, 23, 42, 57, 575, 400, 388, 393]"
15770,15770,"[14, 409, 100, 57, 17, 382, 61, 19, 402, 398, 22, 383, 21, 420, 99, 16, 101, 84]"
15771,15771,"[23, 435, 437, 84, 86, 61, 57, 17, 396, 89, 14, 441, 383, 18, 382, 88, 22, 19]"
15772,15772,"[55, 398, 396, 430, 104, 25, 23, 57, 88, 412, 41, 798, 61, 427, 15, 82, 169, 16]"
15773,15773,"[89, 41, 42, 14, 376, 55, 5, 57, 15, 82, 248, 88, 171, 380, 384, 394, 402, 23]"
15774,15774,"[14, 61, 57, 398, 19, 55, 22, 84, 17, 440, 409, 23, 402, 430, 383, 432, 382, 169]"
15775,15775,"[57, 84, 61, 382, 23, 712, 22, 425, 430, 440, 14, 0, 5, 383, 82, 17, 398, 55]"
15776,15776,"[0, 57, 712, 61, 14, 84, 430, 17, 23, 21, 169, 88, 398, 22, 383, 41, 425, 388]"
15777,15777,"[57, 61, 84, 712, 14, 398, 425, 23, 430, 420, 17, 382, 5, 21, 412, 16, 22, 437]"
15778,15778,"[57, 14, 61, 84, 398, 382, 383, 402, 22, 420, 384, 411, 23, 17, 388, 409, 89, 169]"
15779,15779,"[57, 61, 22, 14, 398, 430, 100, 84, 23, 393, 41, 376, 99, 712, 17, 15, 5, 25]"
15780,15780,"[57, 23, 383, 16, 398, 14, 17, 22, 430, 19, 382, 61, 441, 409, 5, 397, 84, 15]"
15781,15781,"[712, 0, 89, 255, 437, 804, 122, 115, 717, 724, 398, 55, 23, 57, 713, 799, 393, 172]"
15782,15782,"[42, 61, 712, 398, 402, 57, 395, 14, 23, 29, 9, 420, 88, 43, 169, 54, 425, 443]"
15783,15783,"[61, 398, 14, 409, 57, 17, 402, 42, 169, 88, 20, 434, 22, 19, 41, 420, 412, 23]"
15784,15784,"[712, 14, 57, 84, 398, 396, 23, 22, 431, 61, 17, 420, 432, 383, 82, 713, 430, 440]"
15785,15785,"[382, 61, 57, 383, 430, 25, 19, 11, 432, 55, 169, 22, 75, 5, 23, 396, 398, 84]"
15786,15786,"[19, 380, 379, 14, 22, 15, 382, 376, 17, 57, 61, 84, 26, 55, 0, 169, 24, 394]"
15787,15787,"[14, 57, 16, 61, 84, 22, 409, 384, 17, 432, 9, 19, 382, 383, 430, 23, 55, 5]"
15788,15788,"[61, 402, 398, 57, 14, 23, 41, 29, 42, 9, 27, 22, 88, 712, 30, 437, 409, 425]"
15789,15789,"[57, 61, 400, 420, 55, 398, 84, 382, 169, 430, 92, 383, 798, 22, 54, 23, 82, 85]"
15790,15790,"[57, 14, 55, 398, 61, 84, 169, 22, 17, 712, 23, 19, 170, 382, 430, 420, 16, 54]"
15791,15791,"[0, 57, 41, 398, 84, 402, 17, 14, 61, 409, 400, 82, 9, 67, 430, 88, 29, 23]"
15792,15792,"[14, 61, 57, 99, 383, 22, 420, 398, 17, 9, 382, 84, 100, 23, 41, 19, 409, 101]"
15793,15793,"[57, 14, 55, 398, 22, 23, 430, 61, 41, 16, 17, 396, 31, 19, 84, 395, 82, 383]"
15794,15794,"[54, 425, 398, 41, 412, 420, 23, 169, 84, 383, 14, 61, 382, 57, 92, 67, 29, 26]"
15795,15795,"[88, 14, 89, 55, 376, 798, 5, 804, 92, 15, 383, 420, 388, 169, 412, 419, 0, 377]"
15796,15796,"[712, 57, 398, 376, 713, 14, 22, 61, 383, 5, 382, 84, 88, 249, 19, 430, 384, 798]"
15797,15797,"[0, 22, 61, 42, 383, 169, 14, 85, 57, 23, 207, 168, 165, 236, 134, 402, 55, 88]"
15798,15798,"[54, 41, 42, 425, 61, 14, 55, 22, 420, 398, 403, 57, 388, 84, 412, 411, 23, 9]"
15799,15799,"[61, 398, 23, 22, 57, 14, 409, 17, 19, 26, 55, 384, 16, 84, 100, 15, 41, 169]"
15800,15800,"[14, 23, 17, 61, 409, 19, 22, 382, 84, 57, 9, 420, 798, 55, 398, 169, 20, 430]"
15801,15801,"[57, 61, 14, 398, 17, 55, 22, 16, 420, 42, 19, 84, 400, 82, 41, 23, 88, 425]"
15802,15802,"[61, 398, 57, 23, 14, 409, 29, 84, 22, 402, 17, 55, 712, 42, 383, 16, 19, 88]"
15803,15803,"[14, 57, 61, 398, 22, 84, 17, 384, 19, 383, 85, 382, 23, 409, 379, 82, 89, 5]"
15804,15804,"[57, 61, 430, 25, 398, 440, 41, 19, 411, 23, 14, 382, 393, 17, 409, 84, 431, 394]"
15805,15805,"[61, 57, 14, 22, 55, 23, 17, 409, 169, 388, 430, 420, 398, 89, 84, 19, 383, 99]"
15806,15806,"[61, 57, 14, 23, 409, 9, 84, 398, 420, 22, 21, 403, 17, 393, 402, 16, 0, 425]"
15807,15807,"[14, 57, 61, 409, 16, 17, 382, 398, 22, 55, 432, 84, 100, 430, 23, 440, 420, 19]"
15808,15808,"[41, 55, 14, 54, 402, 42, 712, 420, 412, 67, 169, 384, 425, 57, 86, 170, 23, 395]"
15809,15809,"[57, 61, 22, 14, 23, 430, 9, 100, 421, 420, 19, 169, 99, 16, 398, 402, 84, 409]"
15810,15810,"[61, 84, 57, 22, 14, 409, 382, 17, 23, 19, 398, 384, 388, 430, 383, 86, 396, 420]"
15811,15811,"[14, 55, 432, 61, 0, 57, 41, 5, 22, 15, 84, 169, 383, 165, 398, 419, 19, 17]"
15812,15812,"[61, 57, 398, 14, 9, 84, 23, 388, 412, 437, 22, 67, 425, 420, 383, 10, 17, 430]"
15813,15813,"[425, 61, 57, 55, 23, 41, 54, 21, 420, 412, 14, 398, 25, 169, 85, 22, 414, 84]"
15814,15814,"[55, 14, 89, 23, 409, 57, 420, 440, 19, 798, 16, 61, 17, 54, 800, 22, 398, 84]"
15815,15815,"[54, 420, 383, 382, 425, 88, 169, 388, 798, 376, 712, 379, 179, 384, 41, 157, 57, 419]"
15816,15816,"[57, 398, 409, 22, 61, 14, 17, 382, 41, 420, 84, 430, 383, 16, 399, 402, 384, 23]"
15817,15817,"[55, 169, 57, 398, 14, 61, 23, 170, 22, 402, 88, 420, 54, 425, 430, 798, 382, 812]"
15818,15818,"[61, 57, 409, 84, 22, 398, 9, 17, 14, 411, 384, 26, 54, 23, 10, 85, 11, 430]"
15819,15819,"[57, 398, 23, 420, 61, 55, 432, 42, 84, 425, 402, 88, 14, 22, 409, 382, 41, 430]"
15820,15820,"[57, 84, 14, 22, 425, 383, 19, 169, 9, 420, 23, 409, 17, 376, 382, 5, 398, 170]"
15821,15821,"[382, 57, 383, 84, 22, 432, 409, 384, 5, 420, 61, 430, 19, 402, 169, 0, 14, 23]"
15822,15822,"[57, 61, 55, 430, 425, 22, 393, 14, 808, 84, 420, 88, 198, 42, 432, 812, 24, 398]"
15823,15823,"[712, 731, 55, 714, 713, 715, 732, 722, 799, 23, 724, 19, 172, 57, 88, 61, 169, 203]"
15824,15824,"[57, 61, 22, 84, 430, 409, 382, 23, 420, 432, 14, 431, 383, 398, 17, 440, 16, 5]"
15825,15825,"[55, 14, 22, 57, 61, 169, 17, 84, 42, 398, 23, 16, 19, 89, 409, 5, 382, 157]"
15826,15826,"[398, 712, 14, 55, 22, 61, 409, 57, 23, 169, 54, 395, 17, 19, 88, 400, 383, 84]"
15827,15827,"[84, 14, 398, 57, 22, 409, 23, 61, 87, 169, 411, 395, 712, 17, 19, 88, 170, 64]"
15828,15828,"[54, 425, 42, 41, 82, 412, 441, 84, 398, 57, 388, 27, 409, 61, 43, 435, 14, 86]"
15829,15829,"[14, 55, 89, 11, 412, 22, 396, 441, 435, 437, 92, 23, 43, 409, 398, 425, 57, 438]"
15830,15830,"[395, 398, 29, 61, 82, 22, 396, 57, 14, 84, 383, 9, 382, 23, 30, 420, 55, 5]"
15831,15831,"[57, 61, 23, 396, 14, 395, 15, 22, 25, 19, 17, 84, 383, 398, 409, 42, 26, 41]"
15832,15832,"[57, 14, 61, 84, 398, 420, 23, 17, 19, 22, 409, 54, 411, 395, 16, 42, 383, 440]"
15833,15833,"[57, 61, 19, 17, 409, 382, 84, 14, 402, 88, 169, 383, 22, 41, 430, 425, 16, 420]"
15834,15834,"[14, 22, 61, 23, 409, 17, 16, 21, 398, 425, 384, 42, 57, 402, 19, 89, 84, 41]"
15835,15835,"[57, 61, 14, 398, 420, 17, 22, 23, 84, 402, 384, 395, 411, 9, 383, 29, 16, 425]"
15836,15836,"[61, 14, 57, 16, 398, 84, 23, 29, 396, 430, 409, 712, 420, 31, 169, 17, 395, 88]"
15837,15837,"[31, 798, 398, 804, 23, 712, 432, 61, 383, 54, 25, 169, 42, 807, 89, 808, 26, 409]"
15838,15838,"[55, 84, 57, 23, 22, 398, 17, 14, 169, 409, 420, 61, 382, 41, 19, 430, 383, 16]"
15839,15839,"[57, 398, 14, 61, 22, 54, 84, 23, 21, 400, 55, 82, 403, 17, 75, 402, 87, 425]"
15840,15840,"[57, 14, 61, 22, 16, 82, 425, 17, 84, 398, 382, 21, 420, 19, 409, 388, 87, 85]"
15841,15841,"[61, 57, 402, 16, 23, 19, 9, 409, 17, 398, 41, 84, 43, 14, 55, 382, 88, 384]"
15842,15842,"[55, 398, 99, 57, 22, 14, 382, 61, 409, 43, 88, 384, 169, 16, 425, 23, 100, 84]"
15843,15843,"[14, 57, 398, 409, 61, 23, 22, 19, 17, 100, 16, 84, 382, 402, 383, 379, 384, 42]"
15844,15844,"[398, 61, 57, 395, 23, 22, 14, 388, 382, 29, 437, 84, 383, 19, 17, 409, 171, 804]"
15845,15845,"[57, 61, 382, 23, 100, 41, 14, 9, 169, 420, 383, 43, 25, 384, 409, 99, 402, 17]"
15846,15846,"[22, 398, 14, 17, 84, 57, 23, 16, 19, 55, 712, 376, 5, 409, 430, 61, 169, 420]"
15847,15847,"[712, 14, 383, 61, 382, 57, 5, 41, 169, 42, 84, 798, 402, 19, 398, 23, 713, 88]"
15848,15848,"[55, 402, 712, 400, 41, 42, 43, 61, 713, 425, 54, 89, 57, 407, 398, 23, 14, 403]"
15849,15849,"[57, 61, 398, 22, 84, 420, 14, 395, 425, 55, 23, 21, 388, 89, 430, 17, 5, 382]"
15850,15850,"[61, 398, 57, 23, 14, 425, 434, 54, 85, 435, 17, 396, 383, 42, 395, 437, 88, 420]"
15851,15851,"[57, 61, 440, 398, 430, 420, 25, 5, 432, 419, 82, 43, 0, 392, 14, 55, 403, 712]"
15852,15852,"[55, 57, 398, 61, 14, 22, 23, 425, 430, 84, 409, 169, 17, 382, 402, 198, 434, 388]"
15853,15853,"[57, 61, 14, 402, 398, 23, 22, 84, 430, 26, 16, 425, 41, 384, 9, 10, 17, 29]"
15854,15854,"[398, 61, 14, 57, 29, 395, 23, 402, 400, 412, 84, 420, 31, 383, 42, 16, 388, 22]"
15855,15855,"[82, 23, 425, 421, 430, 395, 55, 368, 391, 160, 5, 89, 42, 712, 84, 383, 67, 87]"
15856,15856,"[57, 383, 420, 61, 23, 382, 14, 388, 17, 5, 84, 89, 22, 804, 430, 445, 379, 19]"
15857,15857,"[55, 425, 54, 398, 14, 412, 402, 31, 0, 62, 61, 41, 57, 23, 64, 395, 420, 27]"
15858,15858,"[54, 14, 425, 57, 84, 412, 23, 61, 22, 383, 712, 420, 17, 55, 398, 19, 169, 395]"
15859,15859,"[14, 798, 57, 61, 383, 5, 89, 804, 169, 376, 420, 19, 379, 11, 22, 382, 84, 23]"
15860,15860,"[57, 84, 61, 55, 398, 14, 440, 22, 9, 17, 409, 430, 85, 23, 26, 411, 383, 16]"
15861,15861,"[55, 57, 398, 14, 61, 420, 22, 23, 84, 0, 388, 382, 395, 383, 445, 19, 409, 396]"
15862,15862,"[23, 19, 14, 388, 88, 420, 29, 55, 21, 16, 382, 61, 383, 25, 57, 169, 27, 64]"
15863,15863,"[57, 61, 14, 0, 398, 55, 402, 425, 22, 23, 84, 430, 41, 16, 17, 88, 420, 409]"
15864,15864,"[57, 61, 23, 22, 19, 382, 14, 398, 712, 383, 5, 84, 409, 169, 88, 17, 165, 29]"
15865,15865,"[398, 54, 14, 57, 61, 412, 22, 41, 17, 84, 409, 92, 67, 23, 16, 420, 388, 402]"
15866,15866,"[61, 440, 57, 88, 396, 67, 160, 5, 26, 14, 55, 431, 82, 89, 23, 425, 25, 398]"
15867,15867,"[14, 61, 57, 382, 84, 398, 5, 379, 23, 388, 30, 22, 425, 19, 54, 9, 16, 17]"
15868,15868,"[61, 14, 57, 398, 17, 22, 9, 19, 409, 23, 99, 382, 402, 29, 84, 420, 383, 16]"
15869,15869,"[61, 57, 425, 55, 84, 441, 14, 22, 23, 75, 420, 430, 26, 443, 383, 396, 13, 402]"
15870,15870,"[57, 22, 398, 61, 420, 84, 712, 87, 382, 169, 14, 430, 432, 402, 23, 17, 383, 5]"
15871,15871,"[395, 29, 57, 22, 425, 31, 396, 23, 55, 14, 84, 402, 398, 61, 17, 30, 409, 89]"
15872,15872,"[57, 61, 14, 23, 17, 84, 100, 22, 409, 9, 402, 398, 382, 19, 395, 420, 383, 16]"
15873,15873,"[0, 57, 14, 398, 55, 67, 84, 22, 382, 712, 61, 383, 409, 23, 5, 441, 31, 395]"
15874,15874,"[14, 398, 57, 23, 84, 17, 19, 169, 22, 395, 5, 388, 30, 376, 437, 61, 383, 15]"
15875,15875,"[380, 61, 430, 57, 392, 14, 376, 84, 432, 171, 391, 89, 379, 22, 394, 170, 713, 420]"
15876,15876,"[0, 14, 409, 842, 400, 420, 42, 402, 57, 169, 712, 838, 425, 55, 62, 9, 22, 23]"
15877,15877,"[61, 15, 88, 21, 89, 169, 62, 57, 14, 17, 23, 19, 382, 804, 22, 84, 55, 799]"
15878,15878,"[61, 57, 14, 430, 92, 157, 798, 89, 392, 170, 391, 55, 425, 22, 84, 389, 5, 382]"
15879,15879,"[398, 57, 22, 84, 61, 55, 395, 67, 14, 23, 388, 383, 437, 27, 402, 29, 425, 88]"
15880,15880,"[109, 0, 41, 402, 103, 146, 134, 149, 42, 179, 365, 798, 102, 398, 23, 153, 407, 14]"
15881,15881,"[57, 430, 61, 420, 14, 22, 23, 84, 0, 398, 396, 25, 388, 29, 16, 19, 425, 17]"
15882,15882,"[55, 54, 425, 41, 396, 383, 14, 437, 0, 198, 426, 409, 398, 420, 29, 57, 89, 412]"
15883,15883,"[55, 43, 57, 42, 21, 61, 712, 104, 102, 425, 715, 89, 41, 402, 84, 717, 804, 398]"
15884,15884,"[57, 398, 61, 14, 23, 84, 9, 22, 409, 19, 17, 430, 402, 29, 382, 383, 425, 26]"
15885,15885,"[61, 57, 430, 84, 14, 398, 23, 22, 41, 21, 17, 425, 443, 402, 85, 395, 26, 54]"
15886,15886,"[57, 55, 398, 84, 61, 409, 430, 420, 425, 411, 22, 14, 23, 16, 21, 41, 82, 437]"
15887,15887,"[57, 430, 398, 61, 9, 25, 23, 84, 22, 17, 14, 15, 425, 10, 440, 19, 82, 394]"
15888,15888,"[14, 61, 22, 0, 398, 57, 23, 443, 42, 84, 425, 19, 88, 55, 798, 400, 169, 440]"
15889,15889,"[57, 61, 84, 398, 23, 17, 19, 409, 430, 14, 25, 42, 420, 388, 379, 22, 16, 89]"
15890,15890,"[0, 400, 61, 393, 42, 402, 57, 55, 22, 88, 398, 425, 41, 14, 23, 29, 89, 409]"
15891,15891,"[61, 57, 14, 17, 16, 409, 55, 22, 19, 382, 84, 379, 383, 402, 23, 398, 169, 420]"
15892,15892,"[398, 61, 14, 57, 394, 84, 17, 88, 5, 402, 434, 30, 22, 29, 430, 383, 16, 425]"
15893,15893,"[14, 425, 383, 23, 54, 420, 388, 57, 29, 398, 382, 19, 21, 17, 15, 26, 67, 84]"
15894,15894,"[57, 14, 84, 398, 61, 23, 430, 22, 0, 420, 431, 25, 409, 17, 382, 19, 388, 24]"
15895,15895,"[57, 61, 14, 430, 409, 25, 23, 17, 19, 420, 24, 84, 88, 22, 398, 396, 421, 425]"
15896,15896,"[42, 88, 382, 61, 23, 425, 89, 384, 432, 402, 420, 57, 383, 398, 134, 92, 798, 30]"
15897,15897,"[382, 383, 88, 169, 388, 57, 5, 89, 23, 387, 712, 420, 146, 22, 55, 0, 179, 432]"
15898,15898,"[57, 61, 430, 14, 84, 398, 22, 25, 15, 17, 420, 23, 26, 82, 409, 396, 19, 383]"
15899,15899,"[14, 55, 409, 22, 17, 57, 382, 61, 402, 84, 169, 19, 23, 398, 384, 5, 9, 16]"
15900,15900,"[42, 382, 41, 57, 88, 383, 61, 5, 169, 92, 391, 798, 67, 55, 179, 89, 804, 84]"
15901,15901,"[57, 23, 14, 61, 22, 9, 84, 398, 16, 430, 25, 432, 380, 19, 17, 379, 437, 29]"
15902,15902,"[409, 23, 17, 14, 379, 382, 88, 380, 19, 5, 57, 383, 421, 420, 384, 22, 82, 42]"
15903,15903,"[57, 22, 398, 0, 430, 84, 420, 14, 169, 382, 61, 5, 17, 425, 23, 431, 376, 440]"
15904,15904,"[61, 57, 54, 398, 425, 23, 22, 14, 383, 0, 403, 84, 25, 17, 55, 21, 420, 804]"
15905,15905,"[0, 57, 398, 440, 61, 84, 22, 89, 409, 443, 41, 23, 430, 14, 25, 24, 17, 402]"
15906,15906,"[57, 61, 398, 23, 430, 22, 84, 396, 82, 9, 402, 14, 25, 420, 17, 42, 400, 440]"
15907,15907,"[57, 398, 61, 22, 23, 17, 84, 169, 430, 712, 14, 383, 402, 55, 431, 409, 382, 396]"
15908,15908,"[57, 61, 55, 382, 383, 88, 22, 5, 432, 89, 440, 384, 23, 377, 420, 169, 419, 421]"
15909,15909,"[89, 376, 88, 438, 41, 23, 57, 425, 169, 437, 412, 5, 92, 14, 403, 804, 421, 54]"
15910,15910,"[14, 57, 23, 84, 425, 398, 42, 9, 384, 409, 41, 395, 61, 19, 382, 22, 17, 402]"
15911,15911,"[57, 61, 23, 409, 17, 84, 22, 14, 402, 430, 55, 19, 411, 100, 9, 169, 398, 383]"
15912,15912,"[57, 398, 61, 84, 100, 22, 393, 99, 14, 23, 19, 712, 383, 17, 20, 169, 420, 101]"
15913,15913,"[61, 57, 55, 425, 393, 14, 24, 430, 169, 23, 383, 89, 63, 432, 398, 22, 420, 409]"
15914,15914,"[23, 382, 441, 84, 14, 89, 396, 55, 5, 41, 804, 440, 403, 82, 712, 379, 383, 22]"
15915,15915,"[61, 57, 42, 14, 398, 393, 23, 84, 25, 433, 17, 43, 55, 19, 430, 425, 434, 441]"
15916,15916,"[55, 57, 104, 41, 10, 798, 146, 427, 23, 138, 202, 61, 169, 248, 89, 383, 441, 88]"
15917,15917,"[16, 160, 89, 82, 712, 0, 307, 262, 122, 15, 5, 55, 282, 57, 351, 604, 306, 166]"
15918,15918,"[394, 42, 403, 86, 57, 82, 61, 438, 41, 712, 383, 393, 433, 55, 400, 84, 63, 804]"
15919,15919,"[425, 14, 89, 23, 382, 398, 54, 420, 17, 383, 412, 57, 88, 388, 92, 376, 22, 26]"
15920,15920,"[57, 14, 61, 398, 23, 432, 22, 383, 430, 19, 55, 16, 420, 17, 84, 382, 5, 409]"
15921,15921,"[57, 84, 55, 42, 41, 61, 425, 23, 383, 169, 420, 9, 376, 712, 82, 402, 382, 14]"
15922,15922,"[61, 57, 14, 84, 402, 9, 430, 409, 88, 398, 22, 170, 0, 376, 10, 55, 23, 99]"
15923,15923,"[57, 712, 61, 14, 22, 425, 398, 86, 17, 0, 16, 713, 82, 23, 84, 426, 420, 382]"
15924,15924,"[57, 61, 14, 398, 54, 55, 41, 409, 84, 17, 9, 22, 430, 23, 384, 395, 64, 16]"
15925,15925,"[57, 61, 398, 84, 420, 22, 14, 396, 23, 17, 430, 88, 26, 42, 89, 388, 383, 402]"
15926,15926,"[61, 57, 430, 14, 398, 55, 441, 22, 23, 383, 67, 382, 88, 409, 420, 432, 84, 89]"
15927,15927,"[57, 61, 84, 411, 41, 9, 402, 412, 22, 14, 17, 29, 398, 42, 23, 420, 85, 169]"
15928,15928,"[57, 84, 14, 402, 61, 23, 55, 17, 82, 398, 41, 420, 383, 412, 409, 425, 432, 89]"
15929,15929,"[57, 61, 14, 398, 19, 23, 17, 383, 402, 84, 430, 22, 425, 395, 392, 16, 391, 409]"
15930,15930,"[55, 21, 89, 104, 412, 41, 57, 432, 798, 427, 99, 169, 414, 23, 202, 248, 398, 409]"
15931,15931,"[89, 55, 425, 88, 61, 42, 54, 798, 420, 15, 376, 14, 804, 19, 157, 41, 134, 398]"
15932,15932,"[55, 425, 420, 712, 14, 382, 383, 54, 23, 89, 57, 169, 88, 376, 713, 398, 170, 384]"
15933,15933,"[57, 712, 84, 398, 61, 432, 169, 22, 420, 383, 92, 14, 5, 798, 430, 382, 437, 804]"
15934,15934,"[57, 14, 61, 84, 409, 17, 22, 798, 382, 5, 417, 804, 23, 394, 808, 169, 398, 420]"
15935,15935,"[57, 14, 84, 61, 398, 22, 16, 17, 19, 388, 425, 23, 382, 55, 169, 383, 420, 409]"
15936,15936,"[100, 22, 14, 82, 98, 57, 109, 5, 54, 379, 17, 61, 16, 84, 388, 409, 27, 99]"
15937,15937,"[398, 57, 61, 41, 402, 409, 14, 22, 23, 42, 9, 412, 400, 712, 17, 55, 25, 420]"
15938,15938,"[61, 57, 398, 14, 41, 409, 17, 42, 402, 84, 22, 21, 23, 395, 420, 85, 430, 382]"
15939,15939,"[61, 57, 84, 398, 22, 430, 100, 409, 14, 420, 23, 402, 382, 19, 17, 88, 43, 86]"
15940,15940,"[61, 398, 14, 57, 22, 430, 23, 420, 0, 21, 402, 84, 403, 383, 41, 425, 42, 400]"
15941,15941,"[57, 61, 420, 432, 84, 0, 392, 14, 23, 382, 430, 5, 394, 41, 402, 398, 17, 87]"
15942,15942,"[31, 23, 421, 420, 41, 92, 396, 25, 383, 42, 425, 430, 24, 57, 14, 398, 5, 89]"
15943,15943,"[57, 22, 82, 14, 84, 61, 23, 430, 25, 15, 55, 0, 17, 396, 409, 432, 398, 19]"
15944,15944,"[14, 61, 412, 21, 57, 41, 22, 383, 54, 398, 84, 0, 23, 19, 420, 5, 395, 9]"
15945,15945,"[14, 409, 100, 61, 16, 22, 57, 384, 99, 11, 41, 55, 23, 398, 17, 98, 383, 382]"
15946,15946,"[57, 14, 61, 398, 409, 16, 22, 17, 84, 402, 23, 9, 19, 430, 169, 100, 382, 88]"
15947,15947,"[57, 430, 55, 61, 409, 432, 382, 14, 9, 16, 84, 383, 425, 23, 22, 376, 88, 420]"
15948,15948,"[57, 14, 84, 23, 100, 383, 19, 398, 382, 388, 17, 22, 61, 5, 88, 409, 89, 420]"
15949,15949,"[61, 57, 383, 23, 84, 382, 89, 17, 395, 22, 9, 14, 430, 82, 19, 88, 398, 432]"
15950,15950,"[57, 61, 82, 440, 84, 382, 432, 441, 23, 383, 5, 430, 14, 169, 384, 420, 431, 443]"
15951,15951,"[57, 61, 14, 23, 22, 398, 430, 17, 19, 84, 388, 383, 92, 16, 432, 420, 409, 382]"
15952,15952,"[61, 57, 22, 14, 84, 23, 55, 430, 19, 85, 398, 420, 396, 16, 443, 425, 0, 17]"
15953,15953,"[55, 14, 9, 402, 10, 54, 412, 398, 384, 61, 27, 41, 23, 437, 409, 57, 425, 22]"
15954,15954,"[383, 88, 9, 382, 420, 798, 23, 388, 14, 409, 19, 385, 402, 57, 16, 92, 84, 799]"
15955,15955,"[57, 22, 61, 14, 84, 19, 382, 398, 430, 440, 420, 86, 17, 25, 41, 383, 376, 379]"
15956,15956,"[55, 54, 42, 395, 61, 398, 57, 302, 408, 425, 409, 14, 23, 41, 420, 149, 393, 82]"
15957,15957,"[14, 84, 22, 398, 19, 23, 57, 9, 61, 409, 17, 82, 402, 382, 383, 55, 388, 42]"
15958,15958,"[0, 42, 61, 57, 848, 712, 430, 831, 14, 18, 84, 392, 818, 442, 393, 281, 41, 798]"
15959,15959,"[169, 55, 57, 798, 23, 383, 382, 22, 432, 24, 14, 84, 198, 421, 61, 804, 5, 377]"
15960,15960,"[383, 57, 420, 61, 713, 5, 23, 376, 88, 382, 712, 89, 19, 379, 804, 384, 22, 55]"
15961,15961,"[57, 61, 14, 17, 16, 22, 425, 398, 420, 19, 84, 29, 23, 430, 409, 55, 388, 403]"
15962,15962,"[382, 420, 376, 441, 109, 425, 14, 383, 421, 388, 61, 88, 23, 22, 407, 31, 57, 25]"
15963,15963,"[14, 409, 57, 22, 61, 16, 84, 398, 17, 21, 23, 19, 383, 395, 9, 41, 382, 402]"
15964,15964,"[61, 57, 398, 23, 84, 14, 402, 22, 41, 19, 88, 85, 89, 388, 409, 42, 17, 31]"
15965,15965,"[14, 398, 100, 61, 57, 409, 23, 425, 19, 388, 84, 22, 16, 42, 41, 9, 402, 82]"
15966,15966,"[55, 409, 22, 88, 57, 14, 84, 398, 19, 169, 23, 17, 61, 157, 403, 54, 402, 9]"
15967,15967,"[57, 23, 14, 84, 398, 420, 61, 17, 382, 22, 409, 19, 383, 430, 29, 432, 402, 396]"
15968,15968,"[55, 57, 398, 61, 409, 430, 88, 92, 23, 425, 17, 22, 169, 798, 14, 100, 54, 403]"
15969,15969,"[712, 713, 57, 61, 430, 398, 84, 82, 55, 22, 0, 24, 717, 29, 394, 23, 722, 434]"
15970,15970,"[57, 61, 41, 14, 84, 82, 409, 22, 19, 17, 383, 430, 23, 398, 42, 402, 440, 54]"
15971,15971,"[382, 383, 14, 379, 432, 380, 384, 420, 798, 5, 392, 157, 92, 198, 804, 23, 57, 169]"
15972,15972,"[61, 57, 398, 9, 55, 23, 22, 400, 14, 384, 19, 409, 396, 430, 10, 393, 43, 411]"
15973,15973,"[84, 398, 14, 57, 23, 409, 383, 61, 382, 17, 22, 82, 29, 41, 19, 384, 420, 85]"
15974,15974,"[441, 402, 61, 383, 382, 432, 88, 808, 57, 804, 89, 812, 43, 14, 198, 798, 55, 9]"
