user_id,items,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
17287,"[398, 17, 57, 712, 14, 61, 22, 23, 19, 82, 442, 437, 84, 382, 16]",398,17,57,712,14,61,22,23,19,82,442,437,84,382,16
17288,"[23, 22, 420, 57, 19, 84, 383, 5, 425, 398, 29, 41, 61, 379, 56]",23,22,420,57,19,84,383,5,425,398,29,41,61,379,56
17289,"[14, 383, 57, 84, 169, 22, 382, 420, 425, 5, 92, 402, 437, 171, 804]",14,383,57,84,169,22,382,420,425,5,92,402,437,171,804
17290,"[57, 61, 55, 430, 23, 25, 420, 82, 398, 425, 396, 84, 24, 17, 421]",57,61,55,430,23,25,420,82,398,425,396,84,24,17,421
17291,"[54, 169, 798, 14, 425, 799, 41, 420, 55, 403, 42, 89, 402, 134, 170]",54,169,798,14,425,799,41,420,55,403,42,89,402,134,170
17292,"[57, 84, 22, 14, 398, 23, 17, 61, 409, 383, 382, 440, 85, 26, 430]",57,84,22,14,398,23,17,61,409,383,382,440,85,26,430
17293,"[57, 0, 393, 23, 409, 14, 430, 17, 9, 420, 61, 398, 19, 431, 798]",57,0,393,23,409,14,430,17,9,420,61,398,19,431,798
17294,"[57, 398, 23, 61, 22, 19, 14, 84, 420, 430, 388, 409, 29, 31, 17]",57,398,23,61,22,19,14,84,420,430,388,409,29,31,17
17295,"[14, 100, 23, 17, 409, 420, 425, 42, 54, 9, 29, 19, 430, 57, 395]",14,100,23,17,409,420,425,42,54,9,29,19,430,57,395
17296,"[398, 61, 57, 84, 17, 22, 23, 409, 14, 26, 430, 9, 16, 383, 19]",398,61,57,84,17,22,23,409,14,26,430,9,16,383,19
17297,"[14, 19, 84, 712, 26, 15, 9, 41, 90, 380, 20, 21, 62, 22, 23]",14,19,84,712,26,15,9,41,90,380,20,21,62,22,23
17298,"[57, 61, 30, 398, 420, 16, 0, 88, 804, 434, 146, 386, 412, 23, 22]",57,61,30,398,420,16,0,88,804,434,146,386,412,23,22
17299,"[19, 14, 22, 382, 169, 384, 398, 23, 9, 61, 84, 57, 409, 100, 26]",19,14,22,382,169,384,398,23,9,61,84,57,409,100,26
17300,"[57, 398, 14, 17, 55, 383, 61, 440, 84, 21, 22, 401, 23, 15, 42]",57,398,14,17,55,383,61,440,84,21,22,401,23,15,42
17301,"[14, 57, 22, 17, 84, 61, 409, 398, 10, 19, 430, 9, 23, 382, 432]",14,57,22,17,84,61,409,398,10,19,430,9,23,382,432
17302,"[55, 54, 88, 425, 57, 420, 169, 712, 382, 84, 61, 798, 398, 395, 384]",55,54,88,425,57,420,169,712,382,84,61,798,398,395,384
17303,"[57, 61, 22, 54, 420, 412, 398, 84, 55, 430, 388, 29, 400, 23, 19]",57,61,22,54,420,412,398,84,55,430,388,29,400,23,19
17304,"[57, 23, 84, 398, 430, 14, 22, 61, 54, 402, 41, 9, 412, 388, 420]",57,23,84,398,430,14,22,61,54,402,41,9,412,388,420
17305,"[61, 57, 100, 84, 0, 14, 23, 17, 29, 102, 19, 22, 382, 384, 383]",61,57,100,84,0,14,23,17,29,102,19,22,382,384,383
17306,"[14, 61, 16, 57, 17, 409, 55, 712, 89, 398, 425, 22, 84, 440, 437]",14,61,16,57,17,409,55,712,89,398,425,22,84,440,437
17307,"[23, 61, 14, 22, 17, 57, 398, 409, 382, 19, 383, 379, 84, 384, 26]",23,61,14,22,17,57,398,409,382,19,383,379,84,384,26
17308,"[17, 409, 14, 61, 382, 398, 57, 23, 383, 388, 377, 420, 384, 41, 376]",17,409,14,61,382,398,57,23,383,388,377,420,384,41,376
17309,"[61, 57, 14, 430, 19, 9, 379, 55, 409, 54, 84, 22, 398, 17, 23]",61,57,14,430,19,9,379,55,409,54,84,22,398,17,23
17310,"[57, 55, 61, 14, 398, 22, 16, 409, 420, 17, 19, 84, 388, 29, 15]",57,55,61,14,398,22,16,409,420,17,19,84,388,29,15
17311,"[409, 17, 84, 19, 22, 23, 16, 0, 55, 30, 14, 5, 380, 27, 398]",409,17,84,19,22,23,16,0,55,30,14,5,380,27,398
17312,"[54, 55, 398, 57, 61, 430, 412, 84, 14, 23, 420, 425, 391, 409, 170]",54,55,398,57,61,430,412,84,14,23,420,425,391,409,170
17313,"[57, 398, 14, 61, 22, 23, 54, 431, 84, 430, 388, 712, 412, 88, 29]",57,398,14,61,22,23,54,431,84,430,388,712,412,88,29
17314,"[57, 61, 398, 14, 409, 16, 22, 19, 382, 430, 380, 17, 55, 84, 23]",57,61,398,14,409,16,22,19,382,430,380,17,55,84,23
17315,"[57, 430, 398, 61, 55, 25, 84, 23, 425, 420, 17, 0, 409, 64, 31]",57,430,398,61,55,25,84,23,425,420,17,0,409,64,31
17316,"[57, 61, 55, 398, 54, 169, 84, 402, 425, 42, 412, 383, 88, 430, 5]",57,61,55,398,54,169,84,402,425,42,412,383,88,430,5
17317,"[14, 398, 57, 22, 23, 61, 395, 437, 84, 402, 88, 17, 388, 432, 420]",14,398,57,22,23,61,395,437,84,402,88,17,388,432,420
17318,"[54, 712, 41, 398, 89, 0, 391, 382, 389, 230, 134, 198, 220, 139, 412]",54,712,41,398,89,0,391,382,389,230,134,198,220,139,412
17319,"[55, 425, 398, 14, 57, 19, 86, 61, 395, 22, 420, 41, 23, 29, 85]",55,425,398,14,57,19,86,61,395,22,420,41,23,29,85
17320,"[14, 57, 712, 84, 61, 398, 23, 98, 432, 31, 22, 798, 102, 402, 86]",14,57,712,84,61,398,23,98,432,31,22,798,102,402,86
17321,"[55, 14, 432, 382, 425, 169, 22, 10, 54, 57, 84, 102, 104, 398, 89]",55,14,432,382,425,169,22,10,54,57,84,102,104,398,89
17322,"[55, 14, 57, 61, 409, 54, 84, 21, 438, 22, 17, 430, 23, 89, 443]",55,14,57,61,409,54,84,21,438,22,17,430,23,89,443
17323,"[54, 82, 425, 441, 393, 14, 432, 420, 57, 84, 435, 89, 440, 15, 402]",54,82,425,441,393,14,432,420,57,84,435,89,440,15,402
17324,"[61, 23, 57, 398, 14, 29, 420, 22, 425, 19, 31, 402, 388, 54, 9]",61,23,57,398,14,29,420,22,425,19,31,402,388,54,9
17325,"[425, 57, 55, 61, 23, 420, 54, 400, 84, 26, 431, 77, 712, 402, 443]",425,57,55,61,23,420,54,400,84,26,431,77,712,402,443
17326,"[61, 57, 14, 398, 409, 23, 22, 84, 17, 9, 55, 82, 425, 420, 75]",61,57,14,398,409,23,22,84,17,9,55,82,425,420,75
17327,"[398, 57, 61, 14, 402, 0, 21, 29, 420, 409, 17, 400, 67, 412, 23]",398,57,61,14,402,0,21,29,420,409,17,400,67,412,23
17328,"[57, 398, 19, 25, 24, 61, 430, 15, 23, 421, 383, 84, 431, 388, 14]",57,398,19,25,24,61,430,15,23,421,383,84,431,388,14
17329,"[14, 57, 398, 84, 22, 16, 17, 61, 430, 55, 169, 19, 382, 29, 23]",14,57,398,84,22,16,17,61,430,55,169,19,382,29,23
17330,"[57, 398, 61, 22, 17, 430, 23, 382, 41, 82, 14, 409, 431, 445, 84]",57,398,61,22,17,430,23,382,41,82,14,409,431,445,84
17331,"[57, 84, 22, 55, 388, 27, 420, 441, 82, 445, 15, 43, 54, 430, 14]",57,84,22,55,388,27,420,441,82,445,15,43,54,430,14
17332,"[57, 61, 14, 84, 398, 402, 23, 99, 383, 102, 22, 17, 384, 409, 169]",57,61,14,84,398,402,23,99,383,102,22,17,384,409,169
17333,"[441, 440, 82, 84, 61, 430, 0, 89, 23, 57, 432, 420, 421, 25, 64]",441,440,82,84,61,430,0,89,23,57,432,420,421,25,64
17334,"[398, 57, 17, 22, 84, 19, 14, 89, 61, 9, 383, 411, 409, 376, 400]",398,57,17,22,84,19,14,89,61,9,383,411,409,376,400
17335,"[14, 22, 61, 432, 398, 57, 16, 383, 420, 425, 388, 88, 376, 9, 5]",14,22,61,432,398,57,16,383,420,425,388,88,376,9,5
17336,"[420, 425, 55, 41, 57, 54, 26, 398, 712, 84, 82, 61, 23, 14, 383]",420,425,55,41,57,54,26,398,712,84,82,61,23,14,383
17337,"[14, 398, 0, 23, 84, 402, 61, 57, 391, 842, 22, 363, 383, 138, 91]",14,398,0,23,84,402,61,57,391,842,22,363,383,138,91
17338,"[57, 61, 420, 14, 9, 425, 23, 395, 29, 409, 402, 17, 430, 22, 19]",57,61,420,14,9,425,23,395,29,409,402,17,430,22,19
17339,"[61, 14, 398, 100, 383, 41, 23, 22, 98, 57, 384, 88, 84, 86, 382]",61,14,398,100,383,41,23,22,98,57,384,88,84,86,382
17340,"[57, 14, 61, 398, 23, 84, 25, 432, 440, 430, 19, 22, 431, 391, 409]",57,14,61,398,23,84,25,432,440,430,19,22,431,391,409
17341,"[14, 61, 57, 23, 16, 409, 22, 398, 420, 17, 19, 384, 84, 29, 382]",14,61,57,23,16,409,22,398,420,17,19,384,84,29,382
17342,"[84, 86, 57, 383, 61, 22, 382, 14, 31, 88, 398, 430, 379, 384, 376]",84,86,57,383,61,22,382,14,31,88,398,430,379,384,376
17343,"[434, 398, 396, 173, 61, 55, 169, 16, 41, 9, 170, 23, 57, 443, 43]",434,398,396,173,61,55,169,16,41,9,170,23,57,443,43
17344,"[22, 57, 383, 29, 398, 25, 420, 445, 61, 14, 23, 409, 430, 0, 84]",22,57,383,29,398,25,420,445,61,14,23,409,430,0,84
17345,"[54, 14, 425, 398, 61, 16, 57, 384, 21, 42, 41, 89, 382, 383, 17]",54,14,425,398,61,16,57,384,21,42,41,89,382,383,17
17346,"[57, 22, 382, 61, 383, 14, 84, 17, 5, 398, 23, 19, 402, 16, 384]",57,22,382,61,383,14,84,17,5,398,23,19,402,16,384
17347,"[57, 61, 84, 14, 22, 409, 430, 55, 425, 23, 17, 19, 396, 398, 16]",57,61,84,14,22,409,430,55,425,23,17,19,396,398,16
17348,"[57, 61, 398, 23, 84, 14, 430, 19, 22, 55, 16, 17, 409, 382, 82]",57,61,398,23,84,14,430,19,22,55,16,17,409,382,82
17349,"[57, 61, 17, 22, 24, 14, 430, 19, 84, 23, 402, 409, 383, 388, 25]",57,61,17,22,24,14,430,19,84,23,402,409,383,388,25
17350,"[14, 89, 376, 383, 5, 379, 409, 798, 170, 171, 169, 22, 88, 842, 16]",14,89,376,383,5,379,409,798,170,171,169,22,88,842,16
17351,"[55, 88, 395, 23, 383, 425, 75, 29, 90, 54, 437, 420, 9, 402, 14]",55,88,395,23,383,425,75,29,90,54,437,420,9,402,14
17352,"[398, 23, 14, 383, 425, 396, 57, 88, 22, 420, 25, 17, 84, 15, 26]",398,23,14,383,425,396,57,88,22,420,25,17,84,15,26
17353,"[57, 84, 430, 712, 425, 61, 421, 42, 402, 9, 408, 146, 812, 23, 134]",57,84,430,712,425,61,421,42,402,9,408,146,812,23,134
17354,"[398, 23, 57, 22, 14, 17, 430, 84, 420, 61, 26, 55, 19, 443, 16]",398,23,57,22,14,17,430,84,420,61,26,55,19,443,16
17355,"[398, 57, 23, 22, 84, 17, 430, 26, 420, 388, 14, 29, 412, 61, 402]",398,57,23,22,84,17,430,26,420,388,14,29,412,61,402
17356,"[433, 436, 434, 435, 402, 61, 412, 403, 398, 411, 396, 409, 384, 41, 57]",433,436,434,435,402,61,412,403,398,411,396,409,384,41,57
17357,"[61, 57, 84, 398, 23, 55, 442, 425, 14, 383, 42, 396, 19, 16, 388]",61,57,84,398,23,55,442,425,14,383,42,396,19,16,388
17358,"[398, 434, 57, 402, 17, 14, 61, 22, 409, 433, 23, 425, 54, 42, 9]",398,434,57,402,17,14,61,22,409,433,23,425,54,42,9
17359,"[23, 57, 61, 42, 19, 425, 383, 24, 26, 27, 22, 443, 400, 398, 86]",23,57,61,42,19,425,383,24,26,27,22,443,400,398,86
17360,"[57, 61, 398, 382, 430, 84, 14, 383, 19, 0, 99, 23, 22, 432, 440]",57,61,398,382,430,84,14,383,19,0,99,23,22,432,440
17361,"[61, 430, 398, 55, 57, 22, 14, 9, 432, 412, 26, 23, 396, 437, 384]",61,430,398,55,57,22,14,9,432,412,26,23,396,437,384
17362,"[57, 402, 14, 43, 398, 17, 22, 383, 382, 61, 169, 54, 29, 808, 23]",57,402,14,43,398,17,22,383,382,61,169,54,29,808,23
17363,"[57, 55, 17, 0, 799, 432, 61, 21, 11, 380, 382, 20, 89, 165, 14]",57,55,17,0,799,432,61,21,11,380,382,20,89,165,14
17364,"[61, 398, 57, 55, 19, 22, 430, 23, 84, 382, 383, 420, 441, 380, 396]",61,398,57,55,19,22,430,23,84,382,383,420,441,380,396
17365,"[398, 57, 61, 23, 41, 14, 402, 430, 425, 84, 99, 403, 21, 42, 11]",398,57,61,23,41,14,402,430,425,84,99,403,21,42,11
17366,"[61, 798, 799, 804, 23, 42, 89, 9, 92, 55, 134, 10, 57, 135, 153]",61,798,799,804,23,42,89,9,92,55,134,10,57,135,153
17367,"[57, 430, 84, 61, 23, 398, 14, 22, 402, 25, 393, 82, 440, 24, 396]",57,430,84,61,23,398,14,22,402,25,393,82,440,24,396
17368,"[430, 57, 398, 420, 425, 17, 16, 396, 61, 5, 29, 31, 393, 0, 441]",430,57,398,420,425,17,16,396,61,5,29,31,393,0,441
17369,"[55, 420, 54, 14, 425, 17, 22, 398, 430, 169, 57, 61, 411, 23, 388]",55,420,54,14,425,17,22,398,430,169,57,61,411,23,388
17370,"[398, 402, 14, 57, 61, 84, 42, 430, 22, 41, 43, 17, 55, 88, 403]",398,402,14,57,61,84,42,430,22,41,43,17,55,88,403
17371,"[19, 61, 382, 84, 22, 14, 57, 23, 398, 17, 430, 402, 384, 5, 21]",19,61,382,84,22,14,57,23,398,17,430,402,384,5,21
17372,"[712, 84, 432, 425, 92, 398, 57, 400, 383, 395, 88, 14, 23, 382, 5]",712,84,432,425,92,398,57,400,383,395,88,14,23,382,5
17373,"[57, 0, 430, 41, 402, 92, 26, 82, 84, 23, 61, 22, 14, 441, 17]",57,0,430,41,402,92,26,82,84,23,61,22,14,441,17
17374,"[57, 61, 14, 430, 409, 398, 16, 55, 82, 22, 84, 23, 440, 25, 396]",57,61,14,430,409,398,16,55,82,22,84,23,440,25,396
17375,"[82, 55, 425, 23, 14, 22, 169, 31, 391, 54, 409, 808, 17, 57, 804]",82,55,425,23,14,22,169,31,391,54,409,808,17,57,804
17376,"[14, 57, 398, 61, 23, 84, 9, 22, 29, 17, 420, 388, 19, 383, 55]",14,57,398,61,23,84,9,22,29,17,420,388,19,383,55
17377,"[100, 23, 57, 14, 398, 409, 17, 61, 99, 84, 382, 16, 383, 22, 420]",100,23,57,14,398,409,17,61,99,84,382,16,383,22,420
17378,"[61, 14, 57, 409, 84, 384, 398, 380, 382, 22, 383, 16, 430, 9, 15]",61,14,57,409,84,384,398,380,382,22,383,16,430,9,15
17379,"[383, 388, 382, 54, 712, 17, 14, 804, 798, 391, 425, 19, 0, 376, 84]",383,388,382,54,712,17,14,804,798,391,425,19,0,376,84
17380,"[14, 61, 57, 409, 398, 54, 412, 425, 89, 413, 383, 5, 10, 42, 55]",14,61,57,409,398,54,412,425,89,413,383,5,10,42,55
17381,"[61, 57, 14, 409, 398, 55, 420, 430, 16, 22, 425, 23, 434, 169, 798]",61,57,14,409,398,55,420,430,16,22,425,23,434,169,798
17382,"[82, 84, 14, 61, 87, 17, 57, 420, 382, 383, 412, 85, 388, 42, 445]",82,84,14,61,87,17,57,420,382,383,412,85,388,42,445
17383,"[100, 84, 57, 22, 23, 17, 19, 15, 14, 61, 430, 92, 0, 409, 398]",100,84,57,22,23,17,19,15,14,61,430,92,0,409,398
17384,"[57, 14, 61, 16, 409, 430, 9, 398, 17, 22, 382, 431, 432, 23, 25]",57,14,61,16,409,430,9,398,17,22,382,431,432,23,25
17385,"[380, 388, 379, 22, 14, 19, 15, 5, 84, 441, 61, 422, 431, 55, 420]",380,388,379,22,14,19,15,5,84,441,61,422,431,55,420
17386,"[61, 57, 84, 409, 420, 430, 169, 396, 441, 23, 17, 14, 22, 388, 440]",61,57,84,409,420,430,169,396,441,23,17,14,22,388,440
17387,"[55, 14, 84, 61, 57, 169, 22, 420, 170, 430, 383, 17, 409, 23, 427]",55,14,84,61,57,169,22,420,170,430,383,17,409,23,427
17388,"[14, 383, 22, 61, 23, 15, 382, 169, 420, 134, 57, 172, 398, 135, 17]",14,383,22,61,23,15,382,169,420,134,57,172,398,135,17
17389,"[57, 61, 22, 17, 395, 14, 84, 398, 409, 430, 82, 393, 382, 420, 27]",57,61,22,17,395,14,84,398,409,430,82,393,382,420,27
17390,"[61, 398, 57, 55, 84, 394, 19, 440, 23, 14, 383, 430, 382, 169, 17]",61,398,57,55,84,394,19,440,23,14,383,430,382,169,17
17391,"[712, 713, 714, 720, 721, 441, 715, 0, 253, 55, 57, 87, 25, 54, 22]",712,713,714,720,721,441,715,0,253,55,57,87,25,54,22
17392,"[57, 14, 99, 398, 17, 61, 98, 88, 383, 22, 92, 409, 19, 100, 23]",57,14,99,398,17,61,98,88,383,22,92,409,19,100,23
17393,"[57, 420, 398, 61, 84, 22, 0, 14, 402, 29, 430, 30, 169, 23, 382]",57,420,398,61,84,22,0,14,402,29,430,30,169,23,382
17394,"[57, 14, 61, 398, 21, 420, 402, 409, 41, 425, 382, 388, 432, 430, 17]",57,14,61,398,21,420,402,409,41,425,382,388,432,430,17
17395,"[57, 14, 383, 420, 382, 61, 395, 19, 17, 402, 22, 84, 42, 398, 384]",57,14,383,420,382,61,395,19,17,402,22,84,42,398,384
17396,"[57, 14, 398, 396, 0, 420, 84, 29, 385, 383, 23, 22, 382, 388, 425]",57,14,398,396,0,420,84,29,385,383,23,22,382,388,425
17397,"[14, 23, 17, 398, 22, 409, 402, 19, 57, 382, 16, 61, 712, 169, 376]",14,23,17,398,22,409,402,19,57,382,16,61,712,169,376
17398,"[57, 55, 398, 420, 31, 9, 169, 42, 41, 10, 88, 89, 61, 425, 402]",57,55,398,420,31,9,169,42,41,10,88,89,61,425,402
17399,"[57, 432, 14, 61, 0, 41, 17, 382, 409, 430, 84, 42, 384, 402, 22]",57,432,14,61,0,41,17,382,409,430,84,42,384,402,22
17400,"[57, 398, 14, 23, 430, 409, 84, 17, 9, 61, 25, 22, 425, 55, 19]",57,398,14,23,430,409,84,17,9,61,25,22,425,55,19
17401,"[57, 82, 14, 22, 420, 712, 19, 89, 84, 388, 17, 61, 88, 29, 31]",57,82,14,22,420,712,19,89,84,388,17,61,88,29,31
17402,"[398, 14, 57, 17, 409, 23, 9, 41, 16, 61, 10, 84, 22, 420, 430]",398,14,57,17,409,23,9,41,16,61,10,84,22,420,430
17403,"[61, 14, 398, 23, 22, 57, 412, 82, 55, 84, 19, 43, 379, 17, 42]",61,14,398,23,22,57,412,82,55,84,19,43,379,17,42
17404,"[57, 55, 420, 430, 22, 82, 84, 425, 54, 388, 14, 0, 398, 400, 61]",57,55,420,430,22,82,84,425,54,388,14,0,398,400,61
17405,"[0, 420, 434, 435, 388, 400, 42, 423, 403, 433, 443, 54, 406, 43, 407]",0,420,434,435,388,400,42,423,403,433,443,54,406,43,407
17406,"[57, 0, 14, 17, 398, 16, 84, 409, 22, 61, 420, 425, 5, 19, 430]",57,0,14,17,398,16,84,409,22,61,420,425,5,19,430
17407,"[57, 61, 430, 14, 84, 22, 41, 425, 54, 388, 398, 42, 5, 384, 25]",57,61,430,14,84,22,41,425,54,388,398,42,5,384,25
17408,"[409, 57, 14, 430, 420, 22, 61, 432, 41, 9, 419, 24, 23, 84, 25]",409,57,14,430,420,22,61,432,41,9,419,24,23,84,25
17409,"[23, 99, 57, 169, 420, 398, 104, 55, 101, 384, 402, 22, 92, 396, 421]",23,99,57,169,420,398,104,55,101,384,402,22,92,396,421
17410,"[398, 57, 712, 30, 14, 22, 61, 23, 84, 89, 402, 17, 19, 54, 85]",398,57,712,30,14,22,61,23,84,89,402,17,19,54,85
17411,"[61, 57, 16, 393, 398, 22, 17, 409, 84, 23, 15, 14, 403, 26, 54]",61,57,16,393,398,22,17,409,84,23,15,14,403,26,54
17412,"[57, 398, 430, 61, 17, 84, 19, 409, 16, 420, 388, 23, 14, 22, 379]",57,398,430,61,17,84,19,409,16,420,388,23,14,22,379
17413,"[14, 61, 57, 398, 22, 16, 169, 84, 383, 409, 382, 17, 41, 23, 384]",14,61,57,398,22,16,169,84,383,409,382,17,41,23,384
17414,"[100, 99, 102, 14, 23, 54, 383, 382, 169, 19, 420, 402, 432, 412, 391]",100,99,102,14,23,54,383,382,169,19,420,402,432,412,391
17415,"[57, 61, 55, 14, 54, 409, 21, 0, 15, 400, 20, 804, 29, 430, 161]",57,61,55,14,54,409,21,0,15,400,20,804,29,430,161
17416,"[57, 430, 23, 61, 84, 54, 388, 445, 443, 14, 398, 55, 22, 29, 24]",57,430,23,61,84,54,388,445,443,14,398,55,22,29,24
17417,"[712, 713, 42, 61, 89, 17, 438, 388, 43, 379, 22, 57, 88, 409, 0]",712,713,42,61,89,17,438,388,43,379,22,57,88,409,0
17418,"[57, 398, 61, 430, 14, 84, 22, 41, 23, 425, 383, 0, 402, 100, 376]",57,398,61,430,14,84,22,41,23,425,383,0,402,100,376
17419,"[61, 57, 21, 9, 430, 393, 397, 442, 0, 384, 431, 15, 84, 14, 441]",61,57,21,9,430,393,397,442,0,384,431,15,84,14,441
17420,"[61, 402, 57, 43, 88, 23, 425, 393, 384, 41, 398, 9, 84, 0, 89]",61,402,57,43,88,23,425,393,384,41,398,9,84,0,89
17421,"[433, 61, 57, 398, 67, 55, 434, 437, 403, 412, 17, 712, 382, 397, 376]",433,61,57,398,67,55,434,437,403,412,17,712,382,397,376
17422,"[14, 17, 409, 84, 402, 41, 25, 812, 57, 808, 23, 19, 22, 805, 180]",14,17,409,84,402,41,25,812,57,808,23,19,22,805,180
17423,"[57, 61, 425, 84, 393, 420, 54, 21, 422, 430, 14, 67, 22, 9, 398]",57,61,425,84,393,420,54,21,422,430,14,67,22,9,398
17424,"[57, 55, 61, 14, 398, 22, 23, 430, 19, 84, 17, 26, 169, 395, 443]",57,55,61,14,398,22,23,430,19,84,17,26,169,395,443
17425,"[57, 61, 23, 84, 383, 382, 409, 19, 82, 31, 384, 14, 379, 22, 402]",57,61,23,84,383,382,409,19,82,31,384,14,379,22,402
17426,"[57, 61, 398, 22, 84, 382, 17, 409, 14, 23, 430, 82, 88, 432, 402]",57,61,398,22,84,382,17,409,14,23,430,82,88,432,402
17427,"[57, 22, 61, 14, 41, 420, 398, 17, 27, 84, 437, 23, 425, 402, 382]",57,22,61,14,41,420,398,17,27,84,437,23,425,402,382
17428,"[61, 23, 57, 14, 425, 398, 396, 84, 22, 420, 388, 445, 432, 42, 383]",61,23,57,14,425,398,396,84,22,420,388,445,432,42,383
17429,"[57, 14, 379, 61, 382, 383, 16, 15, 394, 804, 808, 380, 443, 64, 170]",57,14,379,61,382,383,16,15,394,804,808,380,443,64,170
17430,"[57, 84, 14, 398, 19, 17, 61, 22, 409, 23, 376, 420, 169, 382, 383]",57,84,14,398,19,17,61,22,409,23,376,420,169,382,383
17431,"[57, 398, 425, 25, 61, 23, 22, 430, 409, 17, 400, 432, 55, 82, 420]",57,398,425,25,61,23,22,430,409,17,400,432,55,82,420
17432,"[57, 84, 17, 55, 61, 712, 22, 398, 14, 383, 382, 409, 85, 437, 420]",57,84,17,55,61,712,22,398,14,383,382,409,85,437,420
17433,"[398, 14, 402, 61, 84, 57, 23, 383, 41, 409, 17, 411, 401, 43, 22]",398,14,402,61,84,57,23,383,41,409,17,411,401,43,22
17434,"[57, 14, 61, 23, 398, 22, 29, 430, 17, 383, 384, 376, 409, 5, 812]",57,14,61,23,398,22,29,430,17,383,384,376,409,5,812
17435,"[54, 396, 388, 443, 400, 100, 423, 430, 85, 165, 398, 89, 57, 402, 84]",54,396,388,443,400,100,423,430,85,165,398,89,57,402,84
17436,"[425, 398, 54, 402, 23, 41, 396, 712, 14, 61, 203, 16, 414, 420, 57]",425,398,54,402,23,41,396,712,14,61,203,16,414,420,57
17437,"[425, 398, 57, 23, 61, 22, 14, 19, 15, 17, 29, 419, 382, 383, 388]",425,398,57,23,61,22,14,19,15,17,29,419,382,383,388
17438,"[14, 54, 57, 409, 420, 398, 16, 412, 19, 17, 411, 388, 61, 23, 425]",14,54,57,409,420,398,16,412,19,17,411,388,61,23,425
17439,"[57, 61, 19, 14, 430, 62, 396, 15, 24, 17, 23, 169, 383, 380, 25]",57,61,19,14,430,62,396,15,24,17,23,169,383,380,25
17440,"[57, 61, 14, 425, 388, 22, 382, 88, 395, 398, 0, 27, 84, 92, 24]",57,61,14,425,388,22,382,88,395,398,0,27,84,92,24
17441,"[99, 57, 14, 22, 104, 84, 61, 55, 101, 23, 19, 98, 17, 398, 409]",99,57,14,22,104,84,61,55,101,23,19,98,17,398,409
17442,"[14, 398, 84, 425, 16, 395, 420, 19, 22, 57, 376, 412, 54, 61, 804]",14,398,84,425,16,395,420,19,22,57,376,412,54,61,804
17443,"[61, 57, 19, 382, 383, 430, 22, 23, 55, 798, 84, 420, 14, 25, 808]",61,57,19,382,383,430,22,23,55,798,84,420,14,25,808
17444,"[409, 398, 61, 57, 395, 22, 23, 411, 17, 14, 55, 430, 169, 402, 29]",409,398,61,57,395,22,23,411,17,14,55,430,169,402,29
17445,"[57, 23, 398, 61, 14, 383, 84, 409, 430, 25, 402, 17, 412, 425, 420]",57,23,398,61,14,383,84,409,430,25,402,17,412,425,420
17446,"[57, 55, 61, 425, 409, 84, 22, 398, 430, 82, 17, 14, 87, 412, 23]",57,55,61,425,409,84,22,398,430,82,17,14,87,412,23
17447,"[57, 712, 84, 61, 398, 22, 420, 430, 402, 382, 55, 5, 87, 409, 383]",57,712,84,61,398,22,420,430,402,382,55,5,87,409,383
17448,"[14, 402, 16, 9, 57, 61, 42, 409, 382, 0, 22, 376, 41, 398, 84]",14,402,16,9,57,61,42,409,382,0,22,376,41,398,84
17449,"[14, 57, 398, 61, 22, 55, 100, 99, 17, 84, 382, 19, 409, 23, 420]",14,57,398,61,22,55,100,99,17,84,382,19,409,23,420
17450,"[14, 23, 88, 19, 22, 61, 398, 382, 383, 376, 89, 804, 198, 169, 43]",14,23,88,19,22,61,398,382,383,376,89,804,198,169,43
17451,"[14, 42, 425, 387, 402, 376, 0, 420, 409, 403, 382, 27, 712, 383, 89]",14,42,425,387,402,376,0,420,409,403,382,27,712,383,89
17452,"[89, 398, 57, 425, 22, 23, 409, 412, 169, 411, 432, 84, 17, 85, 90]",89,398,57,425,22,23,409,412,169,411,432,84,17,85,90
17453,"[57, 22, 61, 398, 23, 84, 409, 382, 14, 19, 799, 383, 9, 430, 388]",57,22,61,398,23,84,409,382,14,19,799,383,9,430,388
17454,"[84, 432, 22, 61, 382, 57, 14, 9, 383, 88, 19, 409, 431, 430, 398]",84,432,22,61,382,57,14,9,383,88,19,409,431,430,398
17455,"[57, 22, 61, 82, 425, 84, 14, 169, 430, 19, 25, 432, 396, 5, 392]",57,22,61,82,425,84,14,169,430,19,25,432,396,5,392
17456,"[57, 61, 22, 19, 17, 383, 382, 14, 402, 380, 23, 419, 379, 431, 430]",57,61,22,19,17,383,382,14,402,380,23,419,379,431,430
17457,"[57, 14, 425, 17, 430, 420, 382, 169, 88, 383, 9, 388, 54, 19, 804]",57,14,425,17,430,420,382,169,88,383,9,388,54,19,804
17458,"[61, 14, 57, 425, 16, 23, 395, 409, 398, 411, 22, 402, 17, 100, 84]",61,14,57,425,16,23,395,409,398,411,22,402,17,100,84
17459,"[14, 402, 398, 0, 88, 384, 383, 41, 89, 5, 23, 84, 382, 712, 22]",14,402,398,0,88,384,383,41,89,5,23,84,382,712,22
17460,"[798, 5, 383, 19, 89, 157, 169, 440, 388, 382, 88, 179, 712, 807, 41]",798,5,383,19,89,157,169,440,388,382,88,179,712,807,41
